62.0466,-0.000457,49.7854,-0.011480,58.5734,0.000637,72.1252,-0.000566,54.3986,-0.004369,77.4069,-0.000455,38.9656,0.003227,36.0391,0.003222,37.8421,-0.001206,0.0000,0.000000,39.9600,-0.002944,0.0000,0.000000,67.8419,-0.000321,47.0268,-0.002568,0.0000,0.000000,68.6458,-0.000803,0.0000,0.000000,52.2970,0.000667,33.0663,0.002326,0.0000,0.000000,44.1190,0.012100,69.7203,0.000266,0.0000,0.000000,41.6388,-0.001226,0.0000,0.000000,47.9519,-0.001658,36.9338,0.003578,58.0011,-0.004354,34.3813,0.010887,42.5466,-0.004081,76.3127,0.000265,0.0000,0.000000,71.5484,-0.000485,104.9648,-0.000115,35.6930,-0.009221,0.0000,0.000000,28.5060,0.002877,50.8042,-0.002437,73.9575,-0.001413,62.9012,-0.000495,47.5072,-0.003271,81.8140,0.000213,84.2714,0.000134,42.5370,0.000907,89.9171,-0.000120,68.9416,-0.000186,105.5296,-0.000036,67.9163,-0.000663,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,41.7891,0.001552,62.0038,0.000722,0.0000,0.000000,41.7756,-0.002830,31.0654,-0.004941,33.8574,-0.001865,55.2459,-0.001055,59.8681,0.001651,0.0000,0.000000,56.3527,0.001352,62.1182,0.002399,47.0900,-0.002247,34.9047,-0.030651,0.0000,0.000000,80.6011,0.000065,65.4741,-0.000730,82.2044,0.000367,61.5797,-0.002522,34.4001,-0.013035,37.7888,-0.005077,100.7690,0.000119,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.2132,-0.002276,42.4146,-0.001135,0.0000,0.000000,41.8956,-0.003553,52.6241,0.001543,0.0000,0.000000,49.7805,0.003742,54.3513,0.001150,88.6254,-0.000407,49.5058,0.000715,0.0000,0.000000,0.0000,0.000000,62.8852,-0.000192,46.6227,-0.005643,87.7356,-0.000083,59.4176,-0.000344,41.0545,-0.001645,79.9793,-0.000526,31.2473,-0.003884,83.9397,0.000189,61.1035,0.000325,0.0000,0.000000,78.9107,0.000057,36.9759,-0.002002,
62.7146,-0.000445,49.7875,0.002670,59.1012,0.000996,72.8199,-0.000431,54.4241,-0.006029,77.4492,-0.000434,39.5510,0.002093,36.2671,0.001444,37.9139,-0.000750,0.0000,0.000000,40.4609,0.000500,0.0000,0.000000,67.9603,-0.000114,47.8655,-0.001770,0.0000,0.000000,68.7907,-0.000603,0.0000,0.000000,52.3307,0.000538,33.5661,-0.003567,0.0000,0.000000,44.3183,-0.006352,69.7650,0.001439,0.0000,0.000000,41.9487,-0.001385,0.0000,0.000000,47.9621,0.001007,36.9468,-0.002088,58.0735,0.008776,34.6393,0.008428,42.5654,0.017145,76.9520,0.000194,0.0000,0.000000,71.7632,-0.000261,105.0426,-0.000077,35.7743,0.007202,0.0000,0.000000,28.5478,0.009823,51.8513,-0.001453,73.9671,-0.001167,63.3014,0.000906,47.5211,0.005034,82.0979,-0.000164,84.3370,0.000148,42.9104,0.000727,90.1517,0.000113,70.3215,-0.000087,105.8765,0.000026,67.9579,0.001957,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,41.8003,-0.002299,62.0553,-0.002814,0.0000,0.000000,41.8633,0.000711,31.2048,-0.003938,33.9066,-0.002040,55.4122,0.001510,59.8898,0.002958,0.0000,0.000000,57.1872,-0.000873,62.2195,0.002815,47.1434,0.002309,34.9055,-0.021881,0.0000,0.000000,81.1590,-0.000035,66.1712,0.000812,82.4783,-0.000250,61.9682,-0.000204,34.8392,-0.013905,37.8156,-0.008433,100.9780,-0.000139,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.2168,-0.004668,42.6021,0.006991,0.0000,0.000000,42.0249,-0.004235,52.7411,-0.001557,0.0000,0.000000,49.9338,0.002628,55.2772,0.000945,88.7313,-0.000387,50.1097,-0.000626,0.0000,0.000000,0.0000,0.000000,63.4078,-0.000253,46.6665,0.004977,88.4539,-0.000066,59.4667,-0.000233,41.2701,-0.001822,80.7693,-0.000147,31.3640,-0.010159,84.3068,0.000158,61.2339,-0.000417,0.0000,0.000000,79.2862,0.000053,36.9862,-0.004786,
63.3723,0.000318,49.8611,0.002553,59.7915,0.001706,73.6903,-0.000227,54.8180,0.005362,77.6218,-0.001177,39.6814,0.001987,36.6052,0.002326,37.9496,-0.000549,0.0000,0.000000,40.4859,0.000766,0.0000,0.000000,68.2061,-0.002993,48.3686,0.000862,0.0000,0.000000,68.8341,-0.001141,0.0000,0.000000,52.8008,-0.000905,33.7991,-0.004871,0.0000,0.000000,44.5641,-0.011882,69.8414,-0.001570,0.0000,0.000000,41.9577,-0.001746,0.0000,0.000000,48.5318,-0.000572,37.0208,0.003336,58.2223,0.006933,34.6659,0.007660,42.6364,0.003166,77.9269,0.000192,0.0000,0.000000,71.8691,-0.000714,105.0477,0.000138,36.0467,-0.001472,0.0000,0.000000,28.5512,0.002531,52.5141,-0.001083,74.5693,-0.000446,63.4385,0.001001,47.6154,-0.003438,82.8752,0.000185,85.3815,0.000095,42.9296,0.000645,90.6857,-0.000070,71.0272,0.000142,106.0368,-0.000018,68.0011,-0.001794,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,41.8069,0.008022,63.3233,0.001488,0.0000,0.000000,41.9644,0.004099,31.2606,-0.043012,34.0750,-0.003125,55.4152,0.001283,59.9680,0.007535,0.0000,0.000000,58.0142,-0.000897,62.5392,-0.000805,47.3414,0.001756,34.9534,0.004195,0.0000,0.000000,81.3217,-0.000130,66.2341,-0.000681,83.0434,-0.000289,62.1776,0.000375,34.9109,0.009722,37.9391,0.004561,101.6692,-0.000121,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.4380,-0.004555,42.6360,0.004734,0.0000,0.000000,42.4261,0.000846,53.1388,0.001355,0.0000,0.000000,49.9457,-0.004718,55.3887,0.002097,89.1569,0.000513,50.2273,0.000314,0.0000,0.000000,0.0000,0.000000,63.5226,0.000129,47.0892,0.003760,88.5459,0.000094,60.1932,0.000303,41.2913,-0.003702,80.8032,-0.000827,31.5999,0.017312,84.7979,-0.000146,61.5906,-0.000416,0.0000,0.000000,79.4385,-0.000055,37.1169,0.021519,
63.4218,0.000325,50.0803,0.002597,60.7142,-0.000322,74.4867,-0.000476,54.9068,0.004132,77.6321,0.000520,39.6838,-0.001611,36.6958,0.001150,38.6904,0.001129,0.0000,0.000000,40.5452,0.001923,0.0000,0.000000,68.4173,-0.001829,49.1908,0.000734,0.0000,0.000000,68.8513,-0.000363,0.0000,0.000000,52.8626,-0.000603,33.8005,0.004267,0.0000,0.000000,44.8333,0.003251,69.9875,-0.000611,0.0000,0.000000,42.1395,-0.002894,0.0000,0.000000,48.9254,0.000465,37.0401,-0.006904,58.8677,-0.002731,34.7283,0.007684,42.8807,-0.002208,78.0134,-0.000179,0.0000,0.000000,72.2512,-0.000656,105.1040,-0.000044,36.0957,0.013176,0.0000,0.000000,28.6936,-0.004996,52.5717,0.001061,74.6106,-0.000652,64.2386,-0.000532,47.9121,-0.002845,82.9208,0.000383,85.6009,0.000078,43.3963,0.001432,90.7693,-0.000067,71.1279,0.000076,106.5108,-0.000011,68.0379,0.001543,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,41.8252,0.007374,63.6099,0.001470,0.0000,0.000000,42.0366,0.002720,31.3568,0.002706,34.1182,0.001799,55.7170,-0.003874,60.0669,0.004521,0.0000,0.000000,58.0616,0.001265,62.6391,0.000919,47.5095,0.001879,35.5144,0.016693,0.0000,0.000000,81.7104,0.000057,66.2504,-0.000464,83.1920,0.000316,62.5487,-0.000267,35.0617,0.001965,37.9653,0.013749,102.3928,-0.000096,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.7946,-0.006768,42.6713,0.002089,0.0000,0.000000,42.7016,-0.000706,53.2763,0.001283,0.0000,0.000000,50.8735,-0.003519,56.3561,-0.000997,89.4060,-0.000343,51.7670,0.000383,0.0000,0.000000,0.0000,0.000000,64.2288,0.000069,48.0805,0.003455,88.7410,0.000072,60.5777,-0.000419,41.5769,0.001261,81.1332,-0.000380,31.6141,0.005667,84.8916,-0.000149,61.7443,-0.000225,0.0000,0.000000,79.4995,-0.000111,37.2281,-0.001439,
63.7700,-0.000719,50.0963,0.003492,61.2037,0.000750,75.2501,0.000390,54.9616,0.004623,77.6778,0.000613,39.8584,-0.002413,36.8620,0.003228,39.0444,0.000802,0.0000,0.000000,40.5564,-0.001032,0.0000,0.000000,68.4627,0.000237,49.4761,-0.000858,0.0000,0.000000,68.9956,-0.000310,0.0000,0.000000,54.0248,0.000737,33.8528,0.003249,0.0000,0.000000,45.0608,0.005329,70.0188,0.000550,0.0000,0.000000,42.5283,-0.001298,0.0000,0.000000,49.0281,-0.001501,37.2375,0.005253,59.1291,0.003731,34.7789,-0.007224,42.9547,0.002531,78.1251,0.000226,0.0000,0.000000,72.2942,-0.000605,105.2412,0.000115,36.1563,0.008796,0.0000,0.000000,28.8148,0.011292,52.7886,0.001371,74.7128,0.000502,64.7557,-0.000367,48.3247,-0.001318,83.4196,0.000167,85.7655,0.000164,44.1151,-0.001268,90.8413,0.000043,71.8969,0.000124,107.9100,-0.000043,68.0453,0.001457,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,41.8532,0.001870,64.0557,-0.000899,0.0000,0.000000,42.1135,0.001149,31.3619,-0.003116,34.2463,0.003558,56.0780,0.001584,60.4054,-0.001600,0.0000,0.000000,58.8332,-0.000802,62.7499,0.003203,48.0248,0.004754,35.5393,0.003470,0.0000,0.000000,81.7991,0.000040,67.4242,-0.000307,83.8926,-0.000405,62.9738,-0.000951,35.1261,0.006525,38.0167,-0.002771,102.5833,-0.000098,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.8263,-0.004735,42.9085,0.001480,0.0000,0.000000,42.7377,-0.001490,53.7408,-0.001017,0.0000,0.000000,50.9235,0.002416,56.5408,-0.001135,89.7162,0.000258,51.8031,0.001025,0.0000,0.000000,0.0000,0.000000,64.3334,0.000050,48.3927,0.003627,89.2797,-0.000085,61.1551,-0.000220,41.7282,-0.001378,81.1598,0.000970,31.6461,-0.006439,85.0241,-0.000219,61.8311,0.000111,0.0000,0.000000,80.0241,-0.000088,37.3663,-0.002260,
63.9828,0.000247,50.3383,-0.002755,61.8002,-0.000872,75.4682,-0.000214,55.0059,-0.001088,77.8782,0.000657,40.5097,0.001721,36.9314,0.003978,39.4745,-0.000883,0.0000,0.000000,41.1369,-0.000732,0.0000,0.000000,68.4676,0.001563,49.5205,-0.001109,0.0000,0.000000,69.0261,-0.000657,0.0000,0.000000,54.3233,0.000881,33.9405,0.006199,0.0000,0.000000,45.4490,0.002946,70.2143,-0.000658,0.0000,0.000000,42.8655,0.001977,0.0000,0.000000,0.0000,0.000000,37.3364,0.007690,59.2769,-0.005244,34.8307,-0.005381,43.4448,-0.006859,78.2671,0.000281,0.0000,0.000000,72.3134,0.000653,105.5971,-0.000096,36.3129,-0.011280,0.0000,0.000000,28.9060,0.004682,53.2292,0.000762,74.8832,0.000774,64.8155,0.000415,48.3463,-0.004590,83.5022,0.000243,85.8656,0.000184,44.2966,-0.000931,91.2021,0.000130,71.9590,-0.000352,107.9697,0.000023,68.0711,0.001902,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.1010,-0.009949,64.2374,-0.000668,0.0000,0.000000,42.2630,-0.000784,31.8318,0.012412,34.9705,-0.001995,56.4125,0.001270,60.4122,-0.001548,0.0000,0.000000,59.5490,0.000804,62.9639,0.001257,48.0289,-0.003025,35.5993,-0.003343,0.0000,0.000000,0.0000,0.000000,67.5254,0.000218,83.9575,0.000342,63.2465,0.000536,35.1819,0.008216,38.2765,-0.002852,102.8181,0.000070,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,36.9159,0.004196,43.0197,-0.003156,0.0000,0.000000,42.7776,-0.001655,54.1913,0.001239,0.0000,0.000000,50.9424,0.002148,57.0520,0.001903,89.8509,0.000348,51.9793,-0.001001,0.0000,0.000000,0.0000,0.000000,65.0654,0.000209,48.8544,0.004369,0.0000,0.000000,61.7804,0.000285,41.9828,0.001612,81.3701,-0.000463,31.9885,0.007549,86.7695,0.000229,62.2099,0.000457,0.0000,0.000000,80.5423,-0.000035,37.4046,0.012245,
63.9958,0.000289,50.4229,0.003278,61.8422,-0.000381,75.5405,-0.000253,55.1706,-0.004126,78.3986,0.000421,40.7537,0.001067,37.2917,0.000540,39.7069,0.000792,0.0000,0.000000,41.1703,-0.001424,0.0000,0.000000,68.6873,0.001598,49.6324,0.001198,0.0000,0.000000,69.0489,0.001398,0.0000,0.000000,54.3480,-0.000561,34.1906,-0.004432,0.0000,0.000000,45.5536,-0.005379,70.3449,-0.000717,0.0000,0.000000,44.6076,0.001275,0.0000,0.000000,0.0000,0.000000,37.3730,0.004020,59.3363,0.001888,34.9698,-0.004602,43.4845,0.017300,78.8998,-0.000312,0.0000,0.000000,72.3645,-0.000510,105.7621,0.000090,36.4857,0.006948,0.0000,0.000000,28.9610,0.011034,53.8436,0.000741,75.1483,0.001130,65.2526,0.000686,48.9956,0.003815,84.4055,0.000394,86.3316,-0.000155,44.4267,-0.001361,91.6003,-0.000081,0.0000,0.000000,108.5869,0.000011,68.1012,-0.001077,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.1126,-0.008345,64.7296,0.000982,0.0000,0.000000,42.4567,-0.000853,31.8720,-0.004798,35.0285,-0.009283,56.8850,0.000980,60.6044,-0.002135,0.0000,0.000000,61.2995,0.016066,63.0687,0.001732,48.1165,0.004155,35.7841,0.003470,0.0000,0.000000,0.0000,0.000000,67.9253,-0.000554,84.0725,-0.000218,63.4611,0.000816,35.1973,0.004539,38.3741,0.007952,103.3841,-0.000098,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,37.2230,-0.002915,43.0256,-0.007819,0.0000,0.000000,42.8138,0.002185,55.6728,-0.000724,0.0000,0.000000,51.0431,-0.000983,58.1442,-0.002299,89.9323,0.000172,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,65.3814,-0.000260,49.9129,-0.002141,0.0000,0.000000,62.4113,-0.000333,42.7599,-0.001108,81.3707,-0.000150,32.5633,-0.002511,87.0190,-0.000082,62.4641,-0.000246,0.0000,0.000000,80.6104,0.000130,37.4071,-0.002813,
64.1595,-0.000473,50.4655,-0.012010,61.9552,0.000510,75.5886,0.000384,55.3281,0.004821,78.6198,-0.000579,41.5834,-0.002378,37.2968,0.002961,39.7907,-0.001205,0.0000,0.000000,41.2944,-0.001100,0.0000,0.000000,68.8350,0.001430,50.2539,-0.001112,0.0000,0.000000,69.1249,-0.000607,0.0000,0.000000,55.0198,0.000699,34.3540,-0.011912,0.0000,0.000000,45.6702,0.004448,70.4866,0.001263,0.0000,0.000000,45.0059,-0.000867,0.0000,0.000000,0.0000,0.000000,37.6222,0.006193,59.4537,-0.002846,35.0325,-0.012001,43.6601,-0.002156,80.1720,-0.000139,0.0000,0.000000,72.5140,-0.000352,106.3003,-0.000125,36.5139,-0.003885,0.0000,0.000000,29.1192,-0.006380,53.9749,-0.000873,75.7860,0.001052,65.4690,0.000588,49.0014,0.001129,84.4456,0.000103,86.3372,0.000202,44.6371,0.000993,92.5104,0.000062,0.0000,0.000000,108.6648,-0.000021,68.1387,-0.000799,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.1535,0.002730,66.1982,0.001858,0.0000,0.000000,42.5552,0.000504,31.8785,0.003157,35.0546,-0.005918,57.2059,0.001342,61.0447,-0.001760,0.0000,0.000000,61.6017,-0.006116,63.5403,0.001858,48.4075,0.008637,35.8197,-0.004270,0.0000,0.000000,0.0000,0.000000,67.9571,0.000548,84.2603,-0.000242,63.7122,0.000462,35.2533,-0.013850,38.4564,0.008671,103.6288,-0.000041,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,37.4984,-0.002626,43.1612,0.007914,0.0000,0.000000,42.8656,-0.002938,55.8126,0.000781,0.0000,0.000000,51.3821,0.004189,58.3169,0.000756,90.2699,-0.000165,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,65.4293,-0.000115,52.2048,-0.000826,0.0000,0.000000,63.1466,0.000108,42.7666,0.002735,81.7673,0.000479,32.5716,-0.005325,87.2272,-0.000058,62.5192,-0.000206,0.0000,0.000000,80.6607,-0.000057,37.6221,0.027699,
64.4019,-0.000230,50.4996,0.010181,61.9587,-0.000450,75.6170,-0.000223,55.6405,-0.008546,78.7414,0.000202,41.6879,0.000641,37.3560,-0.002793,40.2243,0.000743,0.0000,0.000000,41.4611,0.001930,0.0000,0.000000,68.8667,0.000178,50.4707,0.001414,0.0000,0.000000,69.2756,-0.000873,0.0000,0.000000,55.2523,0.000274,34.4118,0.005137,0.0000,0.000000,45.7557,-0.011594,70.5006,0.001730,0.0000,0.000000,45.1442,-0.001988,0.0000,0.000000,0.0000,0.000000,37.6380,0.002075,59.6271,-0.003296,35.0613,0.005943,43.8252,0.015394,80.4340,-0.000313,0.0000,0.000000,72.7052,0.000715,107.2713,-0.000109,36.7732,0.008276,0.0000,0.000000,29.1871,-0.002328,53.9804,0.000668,76.1451,0.000382,65.7207,-0.000366,49.0652,0.003335,84.4481,0.000122,86.3587,-0.000052,44.7496,0.000989,92.8455,0.000055,0.0000,0.000000,108.7680,0.000013,68.1601,-0.003829,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.2559,-0.005001,66.2189,0.000760,0.0000,0.000000,42.6843,-0.004402,32.3912,-0.003487,35.1310,-0.004967,57.6513,-0.001522,61.1061,0.001239,0.0000,0.000000,61.9970,-0.013878,63.6274,0.000979,48.6614,0.004155,36.0444,-0.016462,0.0000,0.000000,0.0000,0.000000,68.4503,0.000325,84.2792,-0.000185,64.1954,-0.000338,35.3195,0.005179,38.9553,-0.001544,103.7596,-0.000064,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,37.8368,0.002085,43.1759,0.001046,0.0000,0.000000,43.2145,-0.001434,57.1173,0.001429,0.0000,0.000000,51.3826,0.003851,58.6068,0.000744,90.4585,-0.000447,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,65.5549,0.000159,52.2416,-0.005435,0.0000,0.000000,64.5333,0.000322,42.9639,0.001684,81.7904,0.000815,32.5979,0.003011,87.3121,0.000126,63.1028,-0.000316,0.0000,0.000000,81.3991,0.000064,37.6448,-0.002077,
65.1720,-0.000349,50.5421,-0.007131,62.0603,-0.000370,75.7335,-0.000183,56.0834,0.001385,78.7727,-0.000151,42.4161,0.002670,37.5279,-0.001470,40.2383,-0.000778,0.0000,0.000000,41.6385,-0.001312,0.0000,0.000000,68.9546,0.001370,50.7160,0.001084,0.0000,0.000000,69.4022,0.000208,0.0000,0.000000,55.6922,0.000386,34.5188,-0.002555,0.0000,0.000000,45.8413,-0.009623,70.5062,-0.001507,0.0000,0.000000,45.4288,-0.000858,0.0000,0.000000,0.0000,0.000000,37.8604,-0.008244,61.1673,-0.003797,35.2291,-0.007099,44.3353,0.008529,80.6885,-0.000300,0.0000,0.000000,72.7575,-0.000424,107.3472,-0.000040,36.7891,-0.003955,0.0000,0.000000,29.2019,0.000996,54.0016,0.001614,76.3151,0.000737,65.9907,-0.000374,49.0828,-0.002080,84.8833,0.000104,86.9864,-0.000076,44.9731,0.000828,93.0200,0.000130,0.0000,0.000000,108.8202,-0.000018,68.2830,0.005227,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.2629,-0.001256,66.2589,0.001101,0.0000,0.000000,42.8553,0.000997,32.7289,-0.004891,35.1593,-0.003342,57.9820,0.001079,61.4435,0.001456,0.0000,0.000000,62.7185,0.003938,63.6382,0.001702,49.7356,-0.005161,36.2685,-0.003280,0.0000,0.000000,0.0000,0.000000,69.0356,0.001338,85.4314,-0.000289,64.7079,0.000690,35.5854,0.009055,39.2785,0.001560,103.7940,-0.000065,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,37.9277,0.005784,43.4863,-0.000762,0.0000,0.000000,43.2291,0.004458,57.6039,0.000964,0.0000,0.000000,51.5993,-0.003582,58.7890,-0.001141,90.5944,0.000253,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,67.0293,-0.000148,52.5849,-0.002721,0.0000,0.000000,65.2714,-0.000373,43.2300,-0.000921,81.9357,-0.000197,32.6440,0.004310,87.3295,-0.000132,63.7879,-0.000341,0.0000,0.000000,82.0704,0.000063,37.6780,0.001684,
0.0000,0.000000,50.6301,0.009152,62.7041,-0.001337,75.9513,0.000241,56.2838,0.000412,79.1499,-0.000264,42.8298,0.001750,37.5887,0.000929,40.8100,0.000522,0.0000,0.000000,41.6566,-0.002145,0.0000,0.000000,69.3190,0.001271,51.6737,-0.001114,0.0000,0.000000,69.4086,0.000227,0.0000,0.000000,55.8119,-0.000240,34.5866,0.003558,0.0000,0.000000,45.8819,0.002587,70.6938,-0.001861,0.0000,0.000000,45.4471,0.000999,0.0000,0.000000,0.0000,0.000000,37.9853,0.001346,61.2374,0.002125,35.2858,-0.010761,44.3744,0.008244,80.7039,-0.000271,0.0000,0.000000,72.8929,-0.000426,107.5276,0.000074,36.8442,0.011296,0.0000,0.000000,29.2776,0.003327,55.2594,-0.000697,76.4001,-0.000466,66.0412,0.000384,49.2332,-0.002572,86.4247,-0.000180,87.1272,0.000172,45.7128,-0.001852,93.1520,-0.000091,0.0000,0.000000,109.2294,-0.000009,68.4924,0.004470,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.3163,0.002392,66.4723,-0.002014,0.0000,0.000000,42.9517,0.001594,33.0294,0.005720,35.2238,0.001398,58.5536,0.001082,62.0947,0.002094,0.0000,0.000000,63.1058,0.003998,63.8646,-0.001054,49.9169,0.001220,36.3062,0.013687,0.0000,0.000000,0.0000,0.000000,69.1606,0.002858,85.7707,0.000228,65.1626,0.001361,35.5865,-0.001652,39.5045,0.007076,104.0939,-0.000104,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,37.9857,0.002081,43.6437,-0.003500,0.0000,0.000000,43.4220,0.003302,58.1023,-0.000937,0.0000,0.000000,51.7248,-0.001627,58.8879,-0.000782,90.6506,0.000191,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,67.4647,0.000132,53.5023,0.001330,0.0000,0.000000,65.7023,-0.000184,43.2460,-0.001576,82.0592,0.000600,32.7048,0.005512,87.6387,0.000171,64.5529,0.000159,0.0000,0.000000,82.2240,0.000078,38.0795,-0.002581,
0.0000,0.000000,50.9796,-0.010500,62.7910,0.003063,76.2492,-0.000722,56.6402,-0.003985,79.6051,0.000314,43.5046,0.001039,37.8208,-0.002305,40.9446,0.000693,0.0000,0.000000,42.0156,-0.001506,0.0000,0.000000,69.3522,-0.000237,51.7652,-0.001135,0.0000,0.000000,69.5156,0.000736,0.0000,0.000000,56.3129,0.000303,34.6171,-0.001487,0.0000,0.000000,45.9534,0.015136,70.8048,0.001352,0.0000,0.000000,45.4658,-0.002137,0.0000,0.000000,0.0000,0.000000,38.1428,-0.002152,61.3156,0.002850,35.3316,0.007589,44.5439,-0.002074,81.9703,-0.000080,0.0000,0.000000,72.9458,-0.000733,107.8062,-0.000064,37.2394,0.005572,0.0000,0.000000,29.3016,-0.001830,55.2802,0.000736,76.5250,0.000660,66.3451,0.000578,49.3090,0.003017,0.0000,0.000000,87.5499,0.000063,46.2607,-0.000397,94.1169,-0.000100,0.0000,0.000000,109.8586,0.000019,68.5663,-0.000770,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.3306,-0.001693,67.1039,-0.000678,0.0000,0.000000,43.2796,0.001302,33.0533,-0.003513,35.2701,0.003955,59.2908,-0.000791,62.1474,-0.000760,0.0000,0.000000,63.5559,-0.004244,63.9089,0.001368,50.0103,-0.003543,36.3404,-0.002409,0.0000,0.000000,0.0000,0.000000,69.4129,0.000274,86.1010,-0.000306,65.2645,0.000773,35.8695,0.004585,39.5251,0.005056,104.3715,-0.000099,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,38.0122,-0.001613,43.8078,-0.005113,0.0000,0.000000,43.4498,0.001056,59.4028,0.000742,0.0000,0.000000,51.8336,-0.001468,58.9866,-0.000759,91.3699,-0.000163,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,68.0715,-0.000120,53.8616,0.001821,0.0000,0.000000,65.9150,0.000117,43.4087,0.000479,82.1763,0.000806,33.1040,0.008607,87.7464,-0.000153,64.8277,0.000423,0.0000,0.000000,83.3130,-0.000059,38.2202,0.002151,
0.0000,0.000000,51.1337,-0.010582,63.0842,0.000263,76.7434,-0.000384,56.7448,0.001167,79.7686,0.000264,43.7694,-0.001150,37.9194,-0.002037,41.0003,-0.000945,0.0000,0.000000,42.3307,0.001410,0.0000,0.000000,69.5492,0.000174,53.3784,0.001749,0.0000,0.000000,69.8136,0.000241,0.0000,0.000000,56.3859,0.000622,34.8546,-0.008612,0.0000,0.000000,46.3214,0.010442,70.8172,-0.001286,0.0000,0.000000,45.6106,-0.001012,0.0000,0.000000,0.0000,0.000000,38.1881,0.002730,62.3543,0.001529,35.4841,-0.008069,44.5856,-0.013534,82.2934,0.000113,0.0000,0.000000,73.1583,0.000292,108.0945,0.000037,37.6035,-0.002790,0.0000,0.000000,29.7366,-0.007245,56.0782,0.000512,76.6255,0.000619,66.6067,0.000483,49.3952,-0.004149,0.0000,0.000000,87.7403,0.000066,46.8301,-0.000437,94.6378,0.000049,0.0000,0.000000,110.4943,0.000010,68.6568,-0.004936,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,42.3930,0.004348,67.1895,0.000733,0.0000,0.000000,43.2812,-0.005102,33.0860,0.003660,35.3930,0.005024,59.5147,-0.000978,62.2296,-0.006653,0.0000,0.000000,63.6889,-0.010933,64.1104,-0.001913,50.1424,0.002071,36.8282,0.007458,0.0000,0.000000,0.0000,0.000000,69.4919,0.000206,86.1106,-0.000354,65.2696,-0.000310,36.1699,0.004993,39.8672,0.012357,104.3993,-0.000068,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,38.1211,-0.003257,43.8434,0.001700,0.0000,0.000000,43.5799,-0.002822,59.4477,0.000433,0.0000,0.000000,51.9010,-0.002149,59.2494,0.000689,91.4349,-0.000308,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,68.7384,0.000083,55.4224,0.001516,0.0000,0.000000,66.0857,-0.000428,44.0226,-0.000821,82.2671,-0.000180,33.2323,0.001861,88.4215,-0.000198,0.0000,0.000000,0.0000,0.000000,0.0000,0.000000,38.3708,0.001863,
